order_id,customer_name,phone,order_date,delivery_date,quantity,unit_price,total_amount,product_category,shipping_status
3632,John Doe,0574275768,2024-02-07,2024-02-26,93,75,16016,Electronics,shipped
3633,Jane Smith,(446) 991-9252,2024-11-06,2024-11-05,89,231,46389,Electronics,shipped
3634,John Doe,0761271115,2024-07-05,,98,346,33908,Food,delivered
3635,,0521949855,2024-10-10,2024-10-05,N/A,92,0,Books,shipped
3636,John Doe,0849444776,2024-11-18,2024-12-02,70,432,30240,Food,shipped
3637,Jane Smith,0302179060,2024-03-04,2025-13-45,71,128,9088,Electronics,pending
3638,John Doe,0864367564,2024-07-28,2024-08-22,16,467,7472,Clothing,delivered
3639,Jane Smith,0721767522,2024-10-09,2024-10-24,91,226,20566,Electronics,pending
3640,John Doe,33580488294,2024-03-25,2024-04-11,66,60,3960,Food,pending
3641,Jane Smith,0163485293,2024-07-25,2024-08-20,99,230,22770,Books,shipped
3642,John Doe,0583067550,2024-09-16,2024-10-05,11,376,4136,,delivered
3643,Jane Smith,0931967458,2024-08-24,2024-08-28,94,78,41384,Clothing,shipped
3644,John Doe,0295006322,2024-12-28,2025-01-02,93,52,4836,Food,delivered
3645,Jane Smith,0165413940,2024-01-17,2024-02-15,N/A,313,0,Clothing,shipped
3646,John Doe,0245444418,2024-08-02,2024-08-23,38,438,16644,Clothing,shipped
3647,Jane Smith,0840415605,2024-12-03,2024-12-15,2,256,,Electronics,delivered
3648,John Doe,0913248368,2024-10-27,2024-11-13,84,226,18984,Food,shipped
3649,Jane Smith,0656000749,2024-06-08,2024-07-02,81,49,3969,Books,pending
3650,John Doe,9295044444,2024-06-10,2024-06-17,3,132,13844,Electronics,shipped
3651,Jane Smith,0376357801,2024-05-28,2024-05-24,57,206,11742,ELECTRONICS,pending
3652,,0462186968,2024-02-15,2024-02-23,17,189,3213,Electronics,pending
3653,Jane Smith,33916509824,2024-06-20,2024-07-05,N/A,232,0,Clothing,pending
3654,jOhN ,0874343189,2024-09-20,2024-10-19,66pcs,438,28908,Books,shipped
3655,John,0658157856,2024-09-21,2024-10-06,60,24,1440,Books,shipped
3656,John Doe,0881312118,2024-08-18,2024-09-15,81pcs,10,810,Food,shipped
3657,Jane Smith,0360267574,2024-07-15,2024-07-18,46,15265,702190,Food,pending
3658,John Doe,N/A,2024-06-23,2024-07-16,24,42,1008,Books,delivered
3659,Jane Smith,0226243551,2024-12-13,2025-01-03,53,143,7579,Food,delivered
ORD-2660,John Doe,0965924502,2024-09-19,2024-09-29,40,169,6760,Clothing,shipped
3661,Jane Smith,0776445602,2024-09-06,2024-09-19,6,30957,185742, Electronics ,shipped
ORD-2662,John Doe,0647351765,2024-03-05,2024-03-11,72,314,22608,Books,Pending 
3663,Jane Smith,0950859398,2024-10-20,2024-11-16,74,440,32560,Clothing,delivered
3664,John Doe,0977853783,2024-01-04,2024-01-20,12,446,9939,Food,pending
3665,Jane Smith,0263779089,2024-06-28,2024-06-29,N/A,164,24050,Food,Unknown Status
3666,John Doe,0683150688,2024-12-12,2024-12-14,9,20,180,Food,pending
3667,Jane Smith,0123742901,2024-07-03,2024-07-06,66,-494,-32604,electronics,pending
3668,John Doe,0402658268,2024-09-21,2024-09-28,3,381,,Books,pending
3669,Jane Smith,0175804246,2024-12-04,2025-01-01,91,-222,-20202,Electronics,pending
3670,john,0818512118,2024-11-15,2024-12-05,88,286,8920,ELECTRONICS,shipped
3671,Jane Smith,0479894018,2024-01-27,2024-02-18,N/A,16,0,Clothing,delivered
3672,John Doe,0339903373,2024-03-13,2024-03-18,98,448,43904,Books,pending
3673,Jane Smith,0627680433,2024-01-16,2024-01-11,43,214,9202,Food,shipped
3674,,0152712493,2024-07-11,2024-08-07,79,456,36024,Electronics,delivered
3675,Jane Smith,33198110374,2024-06-12,2024-06-23,48,164,7872,Food,delivered
3676,John Doe,0728012195,2024-08-16,2024-09-07,92,92,12681,Clothing,Unknown Status
3677,Jane Smith,0769291105,2024-02-25,,74,46,3404,Clothing,shipped
3678,John Doe,0711161460,2024-04-13,2024-04-29,26,260,6760,Books,pending
3679,Jane Smith,0302850227,2024-01-26,2024-02-20,37,24223,896251,Books,pending
3680,John Doe,0274931248,2024-09-21,2024-09-19,61,438,26718,Food,delivered
3681,Jane Smith,0625341669,2024-12-24,2024-12-28,28,181,5068,Electronics,pending
3682,  John  ,0493063500,2024-06-17,2024-06-24,N/A,485,0,electronics,shipped
3683,Jane Smith,0952855659,2024-04-03,2024-04-30,76,124,,Food,delivered
3684,John Doe,0256273501,2024-03-15,2024-04-02,12,486,5832,Electronics,pending
3685,,0768964754,2024-08-28,2024-09-06,52,442,22984,Food,shipped
3686,John Doe,0440586590,2024-02-19,2024-03-12,52,346,17992,Electro­nics,pending
3687,Jane Smith,0422153902,2024-01-10,2024-02-05,48,,15957,Electronics,pending
3688,John Doe,0155607406,2024-08-16,2024-08-30,88,183,16104,Food,shipped
3689,Jane Smith,0644478334,2024-09-13,2024-10-01,23,495,11385,Food,pending
3690,John Doe,0262469062,2024-07-18,2024-07-19,68,258,19035,Clothing,shipped
3691,Jane Smith,0658271769,2024-11-16,2024-11-15,51,493,25143,Food,pending 
3692,John Doe,0472548930,2024-11-26,2024-12-21,59,22,1298,Clothing,pending
3693,Jane Smith,0679410443,2024-01-06,2024-01-18,33,350,11550,ELECTRONICS,delivered
3694,John Doe,0307779104,2024-10-14,2024-10-30,82,13103,1074446,Food,pending
3695,Jane Smith,2546807788,2024-01-17,2024-01-22,4,47,188,Books,shipped
3696,John Doe,0663714443,2024-06-15,2024-06-21,84,7112,597408,Food,delivered
3697,Jane Smith,0220796676,2024-04-08,2024-04-27,54,464,25056,Clothing,delivered
3698,John Doe,0661373260,2024-12-14,2025-01-04,56,169,9464,Clothing,shipped
3699,Jane Smith,0970123636,2024-01-17,2024-02-01,2,450,900,Books,delivered
3700,John Doe,0671676592,2024-09-13,2024-09-14,57,264,15048,Books,shipped
3701,Jane Smith,0264113319,2024-09-23,2024-10-21,51,126,6426,Food,pending
3702,John Doe,0333774520,2024-10-17,2024-10-22,42,101,4242,Electronics,Unknown Status
3703,,0750201148,2024-12-08,2024-12-10,74,,32023,Clothing,Pending 
3704,John Doe,0734689266,2024-07-23,2024-07-25,29,331,9599,Clothing,shipped
ORD-2705,jOhN ,0362082479,2024-08-18,2024-08-30,54,128,6912,Clothing,Pending 
3706,John Doe,0222503550,2024-09-06,2024-09-10,54,249,13446,Clothing,shipped
3707,Jane Smith,N/A,2024-04-22,2024-05-22,51,77,3927,Clothing,shipped
3708,John Doe,0996216528,2024-09-24,2024-10-23,61,232,14152,Food,pending
3709,Jane Smith,0203302100,2024-09-28,2024-10-06,88,175,15400,Clothing,pending
3710,John Doe,0457005291,2024-12-04,,6,$315,1890,Electronics,shipped
3711,Jane Smith,0426462467,2024-11-17,2024-11-21,33,,0,Electronics,delivered
3712,John Doe,0987283002,2024-02-03,2024-02-11,34,89,3026,Clothing,pending
3713,Jane Smith,0738041015,2024-12-08,2024-12-14,96,$244,23424,Food,pending
3714,John Doe,0109884713,2024-07-23,2024-08-14,9,396,3564,Books,shipped
3715,Jane Smith,33890797038,2024-04-02,2024-04-10,39,-407,-15873,Electronics,delivered
3716,John Doe,0538120057,2024-06-03,2024-06-08,N/A,346,0,Electronics,pending
3717,Jane Smith,0623847248,2024-10-22,2024-10-25,43pcs,315,47498,Books,delivered
3718,John Doe,0662028074,2024-10-26,2024-11-14,38,106,4028,Clothing,delivered
3719,Jane Smith,0436071949,2024-08-11,,9,301,2709,Clothing,pending
3720,John Doe,0660953100,2024-10-28,2024-11-25,18,$361,6498,Clothing,pending
3721,,0254527290,2024-07-20,2024-07-27,81,344,27864,electronics,pending 
3722,John Doe,0476034032,2024-08-07,2024-08-03,38,115,4370, Electronics ,pending
3723,Jane Smith,0961486519,2024-04-04,2024-04-20,68,343,23324,Electronics,pending
3724,John Doe,0717544900,2024-05-04,2024-05-12,4,-408,-1632,Food,delivered
3725,Jane Smith,0905921353,2024-12-11,2025-13-45,18,12368,222624,Books,Unknown Status
3726,John Doe,0207077707,2024-12-25,2025-01-02,32,477,15264,Books, PENDING
3727,Jane Smith,0524608486,2024-04-17,2024-05-17,80,144,11520,Books,delivered
3728,,0133123576,2024-12-15,2024-12-14,97,371,35987,Clothing,delivered
3729,Jane Smith,0395403693,2024-11-20,2024-11-26,7,72,504,Clothing,shipped
3730,John Doe,0661859510,2024-10-14,2024-11-02,-8,37,20502,Clothing,shipped
3731,Jane Smith,(472) 184-3593,2024-07-26,2024-08-16,59,295,,Clothing,Pending 
3732,John Doe,0813705442,2024-01-24,2024-02-22,0,441,0,Electronics,pending
3733,Jane Smith,0897873345,2024-09-14,2024-09-22,90pcs,176,15840,Books,Unknown Status
3734,,0257411794,2024-02-25,2024-03-16,2,160,320,Clothing,pending
3735,Jane Smith,0636534677,2024-05-10,2025-13-45,20,102,2040,Food,Unknown Status
3736,John Doe,0167712408,2024-03-20,2024-04-17,32,$232,,Clothing,Unknown Status
3737,Jane Smith,0767061608,2024-04-28,2024-05-18,N/A,344,0,Food,pending
3738,,0411628419,2024-05-08,,85,211,17935,Books,delivered
3739,Jane Smith,0868023488,2024-06-04,2024-06-08,51,380,19380,Food,shipped
3740,John Doe,0849848901,2024-09-14,2024-09-09,82,42,,Electronics,delivered
3741,Jane Smith,0440644825,2024-09-23,2024-09-27,94pcs,261,24534,Food,pending
3742,John Doe,0673874798,2024-05-12,,88pcs,$72,6336,Books,pending
ORD-2743,Jane Smith,0472774072,2024-06-22,2024-06-30,50,424,21200,Clothing,pending
3744,John Doe,0807160702,2024-12-21,2024-12-29,46,276,12696,Electronics,delivered
3745,Jane Smith,0783459946,2024-11-02,2024-11-22,28,428,,Clothing,Unknown Status
3746,John Doe,33465620268,2024-02-24,2024-02-26,86,100,8600,Food,shipped
3747,Jane Smith,0765599833,2024-06-10,2024-06-19,63,363,22869,electronics,pending 
ORD-2748,John Doe,0468686278,2024-12-25,2025-01-10,93pcs,145,13485,electronics,shipped
3749,Jane Smith,0677046813,2024-02-08,2024-02-16,71,404,28684, Electronics ,Unknown Status
3750,John Doe,0467763422,2024-11-25,2024-12-16,50,76,3800,Clothing,shipped
3751,Jane Smith,0408271038,2024-09-02,2024-09-14,9,315,43133,Electronics,shipped
3752,John Doe,0819328630,2024-06-03,2024-06-18,93,372,34596,Electro­nics,shipped
3753,Jane Smith,N/A,2024-11-06,2024-11-10,54,104,5616,Food,pending 
3754,John Doe,N/A,2024-02-02,2024-02-24,86pcs,129,11094,Electronics,shipped
3755,Jane Smith,0672436419,2024-08-06,,98,139,13622,Clothing,shipped
3756,John Doe,0337528559,2024-01-10,2024-01-17,22,-433,-9526,Clothing,pending
3757,Jane Smith,0205409997,2024-05-16,2024-06-03,27,334,9018,Electronics,shipped
3758,John Doe,0791487527,2024-09-02,2024-09-04,51,$186,9486,Food,pending
3759,Jane Smith,0124270599,2024-06-10,2024-06-17,76,322,24472,,delivered
3760,John Doe,0191973044,2024-11-20,2024-11-24,76,282,21432,Clothing,pending
3761,Jane Smith,33671463189,2024-12-25,2025-01-19,33,31401,,Electronics, PENDING
3762,John Doe,0502804148,2024-03-05,2024-03-14,74,361,26714,Electro­nics,pending
3763,Jane Smith,0591599456,2024-02-09,2024-02-19,81,402,30580,,pending
3764,John Doe,0651085959,2024-11-12,,8,303,2424,Electronics,delivered
3765,Jane Smith,0706244490,2024-02-07,2024-02-24,57,326,18582,Books,pending
3766,John Doe,0973286259,2024-03-11,2024-03-06,94,384,36096,Food,shipped
ORD-2767,Jane Smith,0290752686,2024-02-05,2024-03-05,38,248,9424,Electronics,delivered
3768,John Doe,0899083608,2024-09-23,2024-09-29,75,272,20400,Clothing,delivered
3769,Jane Smith,2799183266,2024-07-07,,12,-97,-1164,Clothing,pending
3770,John Doe,0601165852,2024-08-14,2024-08-31,73,188,13724, Electronics ,shipped
3771,JOHN,0986296188,2024-01-26,2024-02-04,46,453,20838,Electronics,pending
3772,John Doe,4620373231,2024-01-01,2024-01-06,51,36112,1841712,Books,shipped
3773,Jane Smith,0383444406,2024-11-20,2024-11-28,N/A,295,0, Electronics ,shipped
3774,John Doe,0986215883,2024-12-14,2024-12-15,45,42,1890,Food,pending
3775,Jane Smith,0223624774,2024-03-15,2024-03-19,68,-219,,Clothing,pending
3776,John Doe,0777438810,2024-09-05,2024-09-22,80,269,21520,,delivered
3777,Jane Smith,0457356821,2024-11-24,2024-11-20,3pcs,172,516,Books,shipped
3778,John Doe,33479591446,2024-12-22,2025-01-11,84,311,26124,Electronics,pending
3779,Jane Smith,0939409562,2024-01-13,2024-02-05,19,495,9405,Books,Unknown Status
3780,John Doe,0712335646,2024-09-13,2024-09-17,81,204,16524,Food,shipped
3781,Jane Smith,0731020363,2024-09-08,2024-09-04,45,64,2880,Food,shipped
3782,John Doe,0703170685,2024-01-14,2024-01-20,55,478,26290,Food,delivered
ORD-2783,Jane Smith,0364708316,2024-11-25,2024-12-11,6,193,,,PENDING
3784,John Doe,0349754616,2024-05-17,2024-06-04,25,$322,8050,Food,PENDING
ORD-2785,,0155428557,2024-02-09,2024-01-31,89,26458,2354762,Books,delivered
3786,john,0281317197,2024-01-12,2024-01-11,9,104,7826,Books,pending
3787,Jane Smith,0260705393,2024-07-24,2024-08-05,34,85,2890,, PENDING
3788,John Doe,9166870592,2024-10-07,2024-10-28,61,23463,1431243,Books,pending
3789,Jane Smith,0981011118,2024-12-21,2025-01-04,54,97,5238,Food,shipped
3790,John Doe,0112922231,2024-05-22,2024-05-20,43,225,9675,Clothing,pending
3791,John,0766246091,2024-06-23,2024-07-01,91,343,31213,Electronics,delivered
3792,John Doe,0955888834,2024-05-28,2024-06-21,78,183,14274,Food,pending
3793,Jane Smith,0409035606,2024-10-08,2024-10-24,44pcs,97,4268,Books,pending 
3794,John Doe,0328230440,2024-09-05,2024-09-20,49,$295,14455,Clothing,pending
3795,Jane Smith,0823724927,2024-04-09,2024-05-05,96,47,4512,Books,shipped
3796,John Doe,0203510353,2024-02-11,2024-02-28,3,$102,3526,Books,delivered
3797,Jane Smith,0691278706,2024-08-25,2024-09-08,6,198,1188,Food,shipped
3798,John Doe,0711820448,2024-02-07,2024-02-11,52,40782,2120664,Food,delivered
3799,Jane Smith,0131252573,2024-07-28,2024-08-12,43,417,17931,Food,shipped
3800,John Doe,0159444192,2024-10-27,2024-10-26,90,$439,39510,Books,shipped
3801,Jane Smith,0498903457,2024-02-12,2024-03-04,65,$35,2275,Clothing,delivered
3802,John Doe,0791909376,2024-05-11,2024-05-26,N/A,494,0,Clothing,pending
3803,Jane Smith,0267475727,2024-12-08,2024-12-27,56,-138,-7728,Books,shipped
3804,John Doe,0857547999,2024-08-10,,30,350,35209,Electronics,Pending 
3805,Jane Smith,0901328457,2024-01-22,2024-01-29,20,371,,Food,Unknown Status
3806,John Doe,0818634473,2024-04-07,2024-04-25,7,29,203,Food,delivered
3807,Jane Smith,0598992208,2024-10-04,2024-10-17,91,407,37037,Books,delivered
3808,John Doe,0620177542,2024-03-28,,54,23,1242,Books,pending
3809,Jane Smith,0208801741,2024-03-09,2024-03-04,36,23,828,Electronics,pending
3810,John Doe,0641491840,2024-08-11,2024-08-01,92,186,17112,Books,shipped
3811,Jane Smith,(361) 468-5414,2024-10-25,2024-10-26,64,210,13440,Books,Unknown Status
3812,John Doe,(506) 994-5534,2024-06-23,2024-06-25,25,472,11800,Electronics,delivered
ORD-2813,Jane Smith,0652117812,2024-09-07,2024-09-22,52,164,,Clothing,delivered
3814,John Doe,0270917396,2024-08-09,2024-08-13,43,244,,Electro­nics,delivered
3815,Jane Smith,N/A,2024-09-19,2025-13-45,64pcs,35433,2267712,Clothing,pending
3816,jOhN ,0658897866,2024-06-05,2024-06-16,52,473,24596,Electronics,shipped
3817,Jane Smith,N/A,2024-07-04,2024-07-24,75,310,23250,Electronics, PENDING
ORD-2818,John Doe,0738326918,2024-11-27,2024-12-21,97,326,49224,Food,delivered
3819,,0207100864,2024-12-13,2024-12-23,2,435,870,Clothing,delivered
3820,John Doe,0749309615,2024-07-16,2024-07-30,N/A,33,0,Clothing,delivered
3821,Jane Smith,0318344185,2024-12-19,2025-01-10,44,35948,1581712,ELECTRONICS,pending
ORD-2822,John Doe,0400272864,2024-09-17,2024-09-24,19,45519,864861,,delivered
3823,Jane Smith,0654052806,2024-10-26,2024-11-17,37,75,26789,Clothing,delivered
3824,John Doe,0659108670,2024-03-21,2024-04-18,-4,247,-988,Clothing,delivered
3825,Jane Smith,0805803310,2024-05-21,2024-05-28,-4,174,-696,Books,pending
3826,John Doe,0814532092,2024-04-27,2024-05-26,23,334,7682,Food,delivered
3827,JOHN,0568428207,2024-02-20,2024-03-13,16,489,7824,Books,delivered
3828,John Doe,0510013714,2024-08-25,2024-09-20,0,161,0,Electronics,shipped
3829,Jane Smith,0383092448,2024-04-14,2024-05-11,77,363,,Clothing,shipped
ORD-2830,John Doe,0929738899,2024-02-01,2024-02-06,-1,487,,Books,pending
3831,Jane Smith,0113072778,2024-03-26,2024-03-30,-4,390,,Clothing,delivered
ORD-2832,John Doe,7286127918,2024-06-02,,56,429,24024,Clothing,shipped
3833,Jane Smith,7624674781,2024-07-10,2024-08-09,16,465,7440,Food,shipped
3834,John Doe,0333290555,2024-03-08,2024-03-14,N/A,246,0,Food,shipped
3835,Jane Smith,0544063848,2024-11-16,2024-11-17,32,126,4032,Electronics, PENDING
3836,JOHN,0926771693,2024-08-18,2024-08-22,41,404,16564,Electronics,pending
3837,  John  ,0154276704,2024-10-06,2024-11-05,70pcs,466,32620,Food,pending
3838,John Doe,0481265572,2024-11-12,2024-12-01,39,36,1404,Clothing,delivered
3839,Jane Smith,0385174116,2024-03-10,2024-03-26,24,-55,-1320,Electronics,shipped
3840,John Doe,1047303223,2024-01-17,2025-13-45,45,424,19080,Clothing,pending
3841,Jane Smith,0717672406,2024-01-11,2024-02-01,43,164,7052,Clothing,pending
3842,John Doe,0190893832,2024-08-22,2024-09-10,35,408,14280,Books,PENDING
3843,Jane Smith,0552699799,2024-02-27,2024-02-22,82,279,22878,Food,delivered
3844,John Doe,0468166547,2024-03-11,2024-03-30,46,370,17020,Clothing, PENDING
3845,Jane Smith,0810689619,2024-08-11,2024-08-06,24,491,11784,Books,shipped
3846,John Doe,N/A,2024-02-19,2024-03-03,69,$153,10557,Books,delivered
3847,,0199193510,2024-01-28,2024-02-25,0,247,0,electronics,pending
3848,John Doe,0589601271,2024-02-02,2024-01-26,2,278,556,Food,pending
3849,Jane Smith,0735528839,2024-10-26,2024-11-01,4,330,1320,Electronics,pending
3850,john,0283070800,2024-01-17,,96,44,38920,Books,shipped
3851,Jane Smith,0171737028,2024-08-25,2024-08-22,75,,,Electronics,shipped
3852,John Doe,0728226704,2024-12-18,,11,466,,Clothing,pending
3853,Jane Smith,0742139914,2024-12-11,,66,291,1912,Books,delivered
ORD-2854,,0788415407,2024-06-14,2024-06-17,25,365,9125,Electronics,pending
3855,Jane Smith,0912692925,2024-07-04,2024-07-13,83,402,33366,Electronics,pending
3856,John Doe,0111983627,2024-09-10,,28,267,7476,electronics,delivered
3857,Jane Smith,0100389718,2024-02-21,2024-03-04,54,,,Food,pending
3858,John Doe,0409919035,2024-09-01,2024-09-04,40,424,16960,Clothing,delivered
3859,Jane Smith,0706660143,2024-07-06,2024-07-31,N/A,488,0,Electronics,Unknown Status
3860,John Doe,0422462931,2024-01-13,2024-02-02,1,460,460,Electronics,pending
3861,Jane Smith,0843437422,2024-09-27,2024-10-16,33pcs,378,12474,Electro­nics,Unknown Status
3862,John Doe,0201685952,2024-09-19,2024-10-10,36,-350,-12600,Food,Unknown Status
3863,Jane Smith,0689077069,2024-01-10,2024-02-09,81,354,28674,Electronics,pending
3864,john,0504157448,2024-10-13,2024-10-29,66,351,23166,Food,pending
3865,Jane Smith,0406215124,2024-12-24,2025-01-17,76,348,26448,Electronics,delivered
3866,John Doe,N/A,2024-11-28,2024-12-03,42,367,15414,Electronics,delivered
3867,Jane Smith,5241399177,2024-07-18,2024-07-20,77,152,11704,Clothing,delivered
3868,John Doe,0644195712,2024-11-14,,44,312,13728,Electronics,delivered
3869,Jane Smith,0549799737,2024-12-18,2024-12-24,68pcs,237,16116,Books,pending
3870,John Doe,0694364405,2024-01-06,2024-01-15,57,$172,9804,electronics,pending
3871,Jane Smith,33499481923,2024-09-08,2024-10-01,-1,75,-75,Electronics,pending
3872,John Doe,0213810471,2024-06-28,2024-07-04,4,241,964,ELECTRONICS,shipped
3873,Jane Smith,0291538430,2024-09-20,2024-09-24,60pcs,48,,Electronics,delivered
3874,John Doe,0266775478,2024-09-04,2024-09-22,12,-352,-4224,Books,shipped
ORD-2875,,0627903410,2024-08-03,2024-09-01,23,465,10695,Food,shipped
3876,John Doe,0748282859,2024-01-08,2024-01-23,-8,456,-3648,Books,delivered
3877,Jane Smith,0995495653,2024-03-08,2024-03-31,38pcs,63,2394,electronics,pending
3878,John Doe,1087471019,2024-11-15,2024-11-29,40,264,10560,Clothing,pending
3879,,0508774216,2024-03-22,2024-03-25,96,$159,15264,Food,shipped
3880,John Doe,0143243619,2024-07-23,2024-08-08,81,132,10692,Clothing,pending
3881,Jane Smith,0966790219,2024-11-18,2024-11-27,55,11786,648230,Clothing,shipped
3882,John Doe,0353851348,2024-09-15,2024-10-02,83,-66,-5478,Books,pending
3883,Jane Smith,0184346639,2024-06-25,2024-07-23,1,66,19642,Books,delivered
3884,John Doe,0416810552,2024-01-12,2024-01-08,65,348,22620,Food,delivered
3885,Jane Smith,0491661627,2024-03-09,2024-03-08,40,41097,1643880,Food,shipped
3886,John Doe,0498100985,2024-12-20,2024-12-30,43,$128,,Clothing,shipped
3887,Jane Smith,0246876021,2024-09-11,2024-09-13,37,401,14837,Electronics,shipped
3888,John Doe,0538075634,2024-07-14,2024-07-23,31,468,14508,Books,Pending 
3889,JOHN,0425479084,2024-12-24,2025-01-19,83,,,Electronics,delivered
3890,John Doe,0376230651,2024-01-22,2024-02-16,69,43,2967,Books,delivered
3891,Jane Smith,0389058500,2024-02-14,2024-03-14,N/A,44155,0,Food,delivered
3892,John Doe,0619223695,2024-12-23,2025-01-13,58,356,20648,Clothing,delivered
3893,Jane Smith,0245986782,2024-02-15,2024-02-05,60,450,27000,Food,pending
3894,John,0106829569,2024-03-11,2024-03-27,21,263,5523,ELECTRONICS,shipped
3895,Jane Smith,0179092734,2024-09-12,2024-09-25,1,51,51,Electronics,pending
3896,John Doe,0746122194,2024-10-14,2024-11-12,74,$240,17760,Electronics,shipped
3897,Jane Smith,0707318469,2024-08-02,2024-08-10,63,16,1008,Electronics,shipped
