Unnamed: 0,num_reservation,passeport,pension,date_arrive,date_depart,qte_chambre,adultes,enf_payant,enf_gratuit,bebe,segment
4905,R1NWBXH,P51412427,ALL IN,2024-05-03,2024-05-10,1.0,2.0,0.0,0.0,0.0,1-TO
4906,RCQ7IKD,P22146911,ALL IN,2024-05-03,2024-05-10,1.0,2.0,0.0,0.0,0.0,1-TO
4907,RFVJDTK,P64036990,ALL IN,2024-05-03,2024-05-10,1.0,2.0,0.0,0.0,0.0,1-TO
4908,RJ97LSS,P83454467,ALL IN,2024-05-03,2024-05-07,1.0,2.0,0.0,0.0,0.0,1-TO
4909,RKOA562,P05063264,ALL IN,2024-05-03,2024-05-07,1.0,2.0,0.0,0.0,0.0,1-TO
4910,RJUDXSQ,P19657060,ALL IN,2024-05-03,2024-05-10,1.0,2.0,0.0,0.0,0.0,1-TO
4911,R1BA9VR,P94748676,ALL IN,2024-05-03,2024-05-10,1.0,2.0,0.0,0.0,0.0,1-TO
4912,RKOL2WK,P88964310,ALL IN,2024-05-03,2024-06-14,1.0,2.0,0.0,0.0,0.0,1-TO
4913,RMIYPX5,P20234502,ALL IN,2024-05-03,2024-05-09,1.0,2.0,0.0,0.0,0.0,1-TO
4914,RHCXWA8,P20948213,ALL IN,2024-05-03,2024-05-07,1.0,2.0,0.0,0.0,0.0,1-TO
4915,RSIFGLA,P40876934,ALL IN,2024-05-03,2024-05-08,1.0,2.0,0.0,0.0,0.0,1-TO
4916,RJP78WH,P28214894,ALL IN,2024-05-03,2024-05-10,1.0,2.0,0.0,0.0,0.0,1-TO
4917,R2EKRDH,P98084025,ALL IN,2024-05-03,2024-05-10,1.0,2.0,0.0,0.0,0.0,1-TO
4918,RDKJGZ7,P89236712,ALL IN,2024-05-03,2024-05-09,1.0,2.0,0.0,0.0,0.0,1-TO
4919,RMWNI3P,P52751400,ALL IN,2024-05-03,2024-05-10,1.0,2.0,0.0,0.0,0.0,1-TO
4920,RVUIXR8,P13231972,ALL IN,2024-05-03,2024-05-08,1.0,2.0,0.0,0.0,0.0,1-TO
4921,RZGNNSZ,P25844676,DP,2024-05-03,2024-05-05,1.0,2.0,0.0,0.0,0.0,2-Agences
4922,R17VBKF,P24381532,DP,2024-05-03,2024-05-05,1.0,2.0,0.0,0.0,0.0,2-Agences
4923,RGZVV70,P43008389,ALL IN,2024-05-03,2024-05-08,1.0,2.0,0.0,0.0,0.0,1-TO
4924,RPFMMGC,P95699912,DP,2024-05-03,2024-05-04,1.0,2.0,0.0,0.0,0.0,4-OTA
4925,RTWXWCL,P70680765,LPD,2024-05-03,2024-05-04,1.0,2.0,0.0,0.0,0.0,4-OTA
4926,RT6GDEF,P36641384,DP,2024-05-03,2024-05-04,1.0,2.0,0.0,0.0,0.0,4-OTA
4927,RCDAJOI,P13186746,DP,2024-05-03,2024-05-05,1.0,2.0,0.0,0.0,0.0,2-Agences
4928,RSXKH7L,P72742850,DP,2024-05-03,2024-05-05,1.0,2.0,0.0,0.0,0.0,2-Agences
4929,RGY4A6Q,P88213534,DP,2024-05-03,2024-05-05,1.0,2.0,0.0,0.0,0.0,2-Agences
4930,RY8POJV,P73634376,DP,2024-05-03,2024-05-05,1.0,2.0,0.0,0.0,0.0,2-Agences
4931,RVVM5K7,P51408242,DP,2024-05-03,2024-05-05,1.0,2.0,0.0,0.0,0.0,2-Agences
4932,RCQC8JH,P50812246,LPD,2024-05-02,2024-05-03,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
4933,RJ1O1OB,P40212169,LPD,2024-05-02,2024-05-03,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
4934,R535702,P90826534,LPD,2024-05-02,2024-05-03,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
4935,R11ZRR2,P77975489,LPD,2024-05-02,2024-05-03,1.0,2.0,1.0,0.0,0.0,3-MICE & Corporate
4936,RTSMTB5,P37653458,LPD,2024-05-02,2024-05-03,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
4937,RNDY7IA,P92156566,PC,2024-05-02,2024-05-03,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
4938,RQWYZHI,P82506673,LPD,2024-05-02,2024-05-03,1.0,1.0,0.0,0.0,0.0,3-MICE & Corporate
4939,RHNLQLK,P84500932,LPD,2024-05-02,2024-05-03,1.0,1.0,0.0,0.0,0.0,3-MICE & Corporate
4940,R3XNVLY,P94880232,LPD,2024-05-02,2024-05-03,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
4941,RAJTLQP,P73939672,LPD,2024-05-02,2024-05-03,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
4942,RES7WEY,P99602734,PC,2024-05-02,2024-05-03,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
4943,RAC2ET3,P29688445,LPD,2024-05-02,2024-05-03,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
4944,RCHRCH7,P38233779,LPD,2024-05-02,2024-05-03,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
4945,R548BQK,P01437460,LPD,2024-05-02,2024-05-03,1.0,1.0,0.0,0.0,0.0,3-MICE & Corporate
4946,RCYE9VV,P01045172,LPD,2024-05-02,2024-05-03,1.0,1.0,0.0,0.0,0.0,3-MICE & Corporate
4947,REPZSEA,P97926171,LPD,2024-05-02,2024-05-03,1.0,1.0,0.0,0.0,0.0,3-MICE & Corporate
4948,RV09IBO,P69556533,LPD,2024-05-02,2024-05-03,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
4949,RX57HS9,P76406845,LPD,2024-05-02,2024-05-03,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
4950,R3TCJKX,P57661168,LPD,2024-05-02,2024-05-03,1.0,1.0,0.0,0.0,0.0,3-MICE & Corporate
4951,RETCPNM,P64122943,LPD,2024-05-02,2024-05-03,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
4952,RSXXLSB,P05177970,LPD,2024-05-02,2024-05-03,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
4953,RJFAEYP,P97797847,LPD,2024-05-02,2024-05-03,1.0,2.0,2.0,0.0,0.0,3-MICE & Corporate
4954,RAHWH3N,P74748301,LPD,2024-05-02,2024-05-03,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
4955,R0TRH3O,P43404170,LPD,2024-05-02,2024-05-03,1.0,1.0,0.0,0.0,0.0,3-MICE & Corporate
4956,RGL7TJF,P59280158,LPD,2024-05-02,2024-05-03,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
4957,RHKSHZM,P76482190,LPD,2024-05-02,2024-05-03,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
4958,RIVJ67U,P71515354,LPD,2024-05-02,2024-05-03,1.0,1.0,0.0,0.0,0.0,3-MICE & Corporate
4959,R8Q56ZG,P38213642,LPD,2024-05-02,2024-05-03,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
4960,RR2KYTZ,P41542197,LPD,2024-05-02,2024-05-03,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
4961,RAXXRU4,P42167599,LPD,2024-05-02,2024-05-03,1.0,1.0,0.0,0.0,0.0,3-MICE & Corporate
4962,RWQ17JL,P70546727,LPD,2024-05-02,2024-05-03,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
4963,RTJ98H1,P46481666,LPD,2024-05-02,2024-05-03,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
4964,RA0640H,P07873207,LPD,2024-05-02,2024-05-03,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
4965,RROU1AB,P88730096,LPD,2024-05-02,2024-05-03,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
4966,RT0Q6AL,P09497846,LPD,2024-05-02,2024-05-03,1.0,2.0,1.0,0.0,0.0,3-MICE & Corporate
4967,RAZ63IG,P50375953,ALL IN,2024-05-02,2024-05-07,1.0,2.0,1.0,0.0,0.0,1-TO
4968,RAD2RVK,P32246151,ALL IN,2024-05-02,2024-05-07,1.0,2.0,0.0,0.0,0.0,1-TO
4969,RTMITTV,P25952567,ALL IN,2024-05-02,2024-05-09,1.0,2.0,1.0,0.0,0.0,1-TO
4970,R8ZRXD3,P89345055,ALL IN,2024-05-02,2024-05-09,1.0,2.0,1.0,0.0,0.0,1-TO
4971,R2J6MQ9,P82414335,ALL IN,2024-05-02,2024-05-07,1.0,2.0,0.0,0.0,0.0,1-TO
4972,R6KZDB4,P96695857,ALL IN,2024-05-02,2024-05-09,1.0,2.0,0.0,0.0,0.0,1-TO
4973,RIFWFCI,P41889324,ALL IN,2024-05-02,2024-05-09,1.0,2.0,0.0,0.0,0.0,1-TO
4974,R4ZB007,P47577524,ALL IN,2024-05-02,2024-05-08,1.0,2.0,0.0,0.0,0.0,1-TO
4975,R7MVUKC,P55213066,ALL IN,2024-05-02,2024-05-09,1.0,2.0,0.0,0.0,0.0,1-TO
4976,RTUSV5T,P89990248,LPD,2024-05-02,2024-05-03,1.0,1.0,0.0,0.0,0.0,3-MICE & Corporate
4977,R3O0C34,P27549323,DP,2024-05-02,2024-05-04,1.0,2.0,0.0,0.0,0.0,2-Agences
4978,RBX7EAL,P09206931,DP,2024-05-02,2024-05-03,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
4979,RUPCCTB,P61103695,DP,2024-05-02,2024-05-03,1.0,2.0,0.0,0.0,0.0,2-Agences
4980,RVKAA4Y,P11771134,DP,2024-05-02,2024-05-03,1.0,2.0,1.0,0.0,0.0,2-Agences
4981,RMSTV8V,P16827080,ALL IN,2024-05-02,2024-05-06,1.0,2.0,0.0,0.0,0.0,1-TO
4982,RAREJND,P10050528,ALL IN,2024-05-02,2024-05-09,1.0,2.0,0.0,0.0,0.0,1-TO
4983,RSVMY2H,P77449910,ALL IN,2024-05-02,2024-05-08,1.0,2.0,0.0,0.0,0.0,1-TO
4984,RVXRZHD,P28129786,ALL IN,2024-05-02,2024-05-09,1.0,2.0,0.0,0.0,0.0,1-TO
4985,RWTH66I,P74326123,ALL IN,2024-05-02,2024-05-07,1.0,2.0,0.0,0.0,0.0,1-TO
4986,ROYKIX7,P67507923,ALL IN,2024-05-02,2024-05-07,1.0,2.0,0.0,0.0,0.0,1-TO
4987,RHN8KEP,P26207639,ALL IN,2024-05-02,2024-05-07,1.0,2.0,0.0,0.0,0.0,1-TO
4988,RV3QYJP,P42013715,ALL IN,2024-05-02,2024-05-07,1.0,2.0,0.0,0.0,0.0,1-TO
4989,RFFI6TY,P31239870,ALL IN,2024-05-02,2024-05-09,1.0,2.0,0.0,0.0,0.0,1-TO
4990,RJ9PZNF,P57254761,ALL IN,2024-05-02,2024-05-09,1.0,2.0,0.0,0.0,0.0,1-TO
4991,RG6BPBI,P50450200,ALL IN,2024-05-02,2024-05-06,1.0,2.0,0.0,0.0,0.0,1-TO
4992,RHY1BEM,P75683564,LPD,2024-05-02,2024-05-03,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
4993,RA12JDR,P27389750,LPD,2024-05-02,2024-05-03,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
4994,R8JP6J1,P82754526,LPD,2024-05-02,2024-05-03,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
4995,RJXBGHJ,P61876632,LPD,2024-05-02,2024-05-03,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
4996,R9UQ7V3,P81391955,LPD,2024-05-02,2024-05-03,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
4997,RZHB32J,P52923138,LPD,2024-05-02,2024-05-03,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
4998,RDM3NL8,P00046303,LPD,2024-05-02,2024-05-03,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
4999,RGPS119,P86930020,LPD,2024-05-02,2024-05-03,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
5000,RXJ9IUX,P68124229,LPD,2024-05-02,2024-05-03,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
5001,RBMFHTV,P05669241,LPD,2024-05-02,2024-05-03,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
5002,R400PPS,P50974982,LPD,2024-05-02,2024-05-03,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
5003,R2ZDP1H,P01559897,LPD,2024-05-02,2024-05-03,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
5004,RK7OMJ7,P23822701,LPD,2024-05-02,2024-05-03,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
5005,RWKB97G,P02224493,PC,2024-05-02,2024-05-03,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
5006,RS63B63,P37351889,LPD,2024-05-02,2024-05-03,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
5007,R4J8XHO,P94251058,LPD,2024-05-02,2024-05-03,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
5008,RTXT8Y1,P33455984,PC,2024-05-02,2024-05-03,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
5009,R6A1PVI,P58712765,LPD,2024-05-02,2024-05-03,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
5010,RYEVBQU,P97633348,ALL IN,2024-05-02,2024-05-07,1.0,2.0,0.0,0.0,0.0,1-TO
5011,R2CT9EL,P79978012,ALL IN,2024-05-02,2024-05-07,1.0,2.0,0.0,0.0,0.0,1-TO
5012,R509GUS,P09243893,ALL IN,2024-05-02,2024-05-07,1.0,2.0,0.0,0.0,0.0,1-TO
5013,R1X9NTX,P64875876,ALL IN,2024-05-02,2024-05-09,1.0,2.0,0.0,0.0,0.0,1-TO
5014,RBIZ1D7,P55968409,ALL IN,2024-05-02,2024-05-09,1.0,2.0,0.0,0.0,0.0,1-TO
5015,RBQD8XC,P18673880,ALL IN,2024-05-02,2024-05-09,1.0,2.0,0.0,0.0,0.0,1-TO
5016,RAWH7GH,P11429246,ALL IN,2024-05-02,2024-05-09,1.0,2.0,0.0,0.0,0.0,1-TO
5017,R1WP1BI,P79324656,ALL IN,2024-05-02,2024-05-07,1.0,2.0,0.0,0.0,0.0,1-TO
5018,RG879UL,P72828060,ALL IN,2024-05-02,2024-05-09,1.0,2.0,0.0,0.0,0.0,1-TO
5019,R7ZO6JP,P83456485,ALL IN,2024-05-02,2024-05-09,1.0,2.0,0.0,0.0,0.0,1-TO
5020,R6KQ2ER,P33477961,ALL IN,2024-05-02,2024-05-08,1.0,2.0,0.0,0.0,0.0,1-TO
5021,RXVWN5B,P95332732,ALL IN,2024-05-02,2024-05-09,1.0,2.0,0.0,0.0,0.0,1-TO
5022,RKNJQUH,P84089876,DP,2024-05-02,2024-05-04,1.0,2.0,0.0,0.0,0.0,2-Agences
5023,R8SLWWD,P93014696,ALL IN,2024-05-01,2024-05-11,1.0,2.0,0.0,0.0,0.0,1-TO
5024,RTZRRMY,P66502443,ALL IN,2024-05-01,2024-05-11,1.0,1.0,0.0,0.0,0.0,1-TO
5025,RT4HPV9,P56967780,ALL IN,2024-05-01,2024-05-11,1.0,2.0,0.0,0.0,1.0,1-TO
5026,RZHAP6F,P86120833,ALL IN,2024-05-01,2024-05-11,1.0,0.0,2.0,0.0,0.0,1-TO
5027,RZQBS1V,P54261432,ALL IN,2024-05-01,2024-05-06,1.0,2.0,0.0,0.0,0.0,1-TO
5028,RR5M0UK,P42357326,PC,2024-05-01,2024-05-03,1.0,2.0,2.0,0.0,0.0,3-MICE & Corporate
5029,RIDD8DV,P96609752,PC,2024-05-01,2024-05-03,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
5030,RX43RY7,P29789536,PC,2024-05-01,2024-05-03,0.0,0.0,2.0,0.0,0.0,3-MICE & Corporate
5031,R3AGRQQ,P40818493,DP,2024-05-01,2024-05-03,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
5032,R1EP68P,P67448430,DP,2024-05-01,2024-05-02,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
5033,R8AF6XU,P43691694,DP,2024-05-01,2024-05-03,1.0,2.0,2.0,0.0,0.0,3-MICE & Corporate
5034,RWDRARG,P96548427,LPD,2024-05-01,2024-05-03,1.0,2.0,2.0,0.0,0.0,3-MICE & Corporate
5035,RZFD3R2,P28718233,DP,2024-05-01,2024-05-03,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
5036,RKK913Q,P16872726,DP,2024-05-01,2024-05-03,1.0,1.0,0.0,0.0,0.0,3-MICE & Corporate
5037,RGCXPDN,P63871123,DP,2024-05-01,2024-05-03,1.0,3.0,0.0,0.0,0.0,3-MICE & Corporate
5038,RMHFEYI,P16320302,DP,2024-05-01,2024-05-03,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
5039,R4E57PU,P10503980,DP,2024-05-01,2024-05-03,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
5040,REC2N9D,P66638157,ALL IN,2024-05-01,2024-05-08,1.0,2.0,0.0,0.0,0.0,1-TO
5041,R31TWER,P84764688,ALL IN,2024-05-01,2024-05-08,1.0,2.0,0.0,0.0,0.0,1-TO
5042,RECNPGX,P85810986,ALL IN,2024-05-01,2024-05-08,1.0,3.0,0.0,0.0,0.0,1-TO
5043,RDLUDOW,P59637292,DP,2024-05-01,2024-05-02,1.0,2.0,0.0,0.0,0.0,2-Agences
5044,RUWQY59,P26673523,DP,2024-05-01,2024-05-02,1.0,2.0,0.0,0.0,0.0,2-Agences
5045,RBE0VW0,P93290141,DP,2024-05-01,2024-05-02,1.0,2.0,0.0,0.0,0.0,2-Agences
5046,R37RSMJ,P00081730,DP,2024-05-01,2024-05-02,1.0,2.0,0.0,0.0,0.0,2-Agences
5047,RTM9937,P19049769,DP,2024-05-01,2024-05-02,1.0,2.0,0.0,0.0,0.0,2-Agences
5048,RUM6K9J,P10939393,DP,2024-05-01,2024-05-02,1.0,2.0,0.0,0.0,0.0,2-Agences
5049,RMY2DG2,P09012625,PC,2024-05-01,2024-05-03,1.0,2.0,2.0,0.0,0.0,3-MICE & Corporate
5050,RC6UPCB,P10779951,DP,2024-05-01,2024-05-02,1.0,2.0,0.0,0.0,0.0,2-Agences
5051,R5F73YJ,P64600255,DP,2024-05-01,2024-05-02,1.0,2.0,1.0,0.0,0.0,2-Agences
5052,RH4MFSQ,P00164603,DP,2024-05-01,2024-05-02,1.0,1.0,0.0,0.0,0.0,2-Agences
5053,R5A23PX,P03412075,DP,2024-05-01,2024-05-02,1.0,1.0,0.0,0.0,0.0,2-Agences
5054,RTNXP28,P79734585,DP,2024-05-01,2024-05-02,1.0,1.0,0.0,0.0,0.0,2-Agences
5055,RUEA9TE,P42962213,PC,2024-05-01,2024-05-03,1.0,3.0,2.0,0.0,0.0,3-MICE & Corporate
5056,RK04JDA,P02346032,PC,2024-05-01,2024-05-03,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
5057,RTN9OL5,P54408105,PC,2024-05-01,2024-05-03,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
5058,RPSAMMF,P76768053,PC,2024-05-01,2024-05-03,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
5059,RRJQ3U9,P57353666,DP,2024-05-01,2024-05-02,1.0,1.0,0.0,0.0,0.0,4-OTA
5060,RESRELW,P41816198,LPD,2024-05-01,2024-05-02,1.0,1.0,0.0,0.0,0.0,3-MICE & Corporate
5061,RGB6MXF,P79151564,LPD,2024-05-01,2024-05-02,1.0,1.0,0.0,0.0,0.0,3-MICE & Corporate
5062,RJ19JGT,P14109021,DP,2024-05-01,2024-05-02,1.0,0.0,0.0,0.0,0.0,5-Individuel
5063,RITPFAI,P87455830,ALL IN,2024-05-01,2024-05-11,1.0,2.0,0.0,0.0,0.0,1-TO
5064,RCXZNY0,P03769940,ALL IN,2024-05-01,2024-05-11,1.0,2.0,0.0,0.0,0.0,1-TO
5065,R6KUXUR,P32512190,ALL IN,2024-05-01,2024-05-11,1.0,2.0,0.0,0.0,0.0,1-TO
5066,RPWN11R,P07658626,ALL IN,2024-05-01,2024-05-11,1.0,2.0,0.0,0.0,0.0,1-TO
5067,RVQ4GJ0,P01338901,ALL IN,2024-05-01,2024-05-06,1.0,2.0,0.0,0.0,0.0,1-TO
5068,RVH0VPF,P48672327,PC,2024-05-01,2024-05-03,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
5069,R7CLE89,P28188541,PC,2024-05-01,2024-05-03,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
5070,RHITAOX,P91012331,PC,2024-05-01,2024-05-03,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
5071,RMAT5A5,P32843659,PC,2024-05-01,2024-05-03,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
5072,R0X89BC,P86227411,PC,2024-05-01,2024-05-03,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
5073,R5CEG8C,P72880342,DP,2024-05-01,2024-05-03,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
5074,RZU1STZ,P80713788,DP,2024-07-26,2024-07-28,1.0,3.0,0.0,0.0,0.0,4-OTA
5075,RFFH24A,P78647976,ALL IN,2024-07-26,2024-08-01,1.0,2.0,0.0,0.0,0.0,2-Agences
5076,RTJUTJN,P62039476,ALL IN,2024-07-26,2024-07-30,1.0,2.0,0.0,0.0,0.0,2-Agences
5077,R5USYI6,P34829904,DP,2024-07-25,2024-07-29,1.0,2.0,0.0,0.0,0.0,2-Agences
5078,RVNA50W,P50305119,ALL IN,2024-07-25,2024-08-01,1.0,2.0,2.0,0.0,0.0,1-TO
5079,RJN0BAC,P53497689,ALL IN,2024-07-25,2024-08-01,1.0,3.0,1.0,0.0,0.0,1-TO
5080,R6MOG0O,P35603204,ALL IN,2024-07-25,2024-08-01,1.0,2.0,1.0,0.0,0.0,1-TO
5081,RU57K3R,P23035498,ALL IN,2024-07-25,2024-08-01,1.0,1.0,0.0,0.0,0.0,1-TO
5082,RLDDB95,P84539990,ALL IN,2024-07-25,2024-08-01,1.0,2.0,0.0,0.0,0.0,1-TO
5083,RIN0FL8,P80799504,ALL IN,2024-07-25,2024-08-01,1.0,3.0,0.0,0.0,0.0,1-TO
5084,RBFR85E,P90669646,ALL IN,2024-07-25,2024-08-01,1.0,2.0,0.0,0.0,0.0,1-TO
5085,RAREL1J,P82094088,ALL IN,2024-07-25,2024-08-01,0.0,2.0,0.0,0.0,0.0,1-TO
5086,RORYHC0,P51896363,ALL IN,2024-07-25,2024-08-01,0.0,2.0,0.0,0.0,0.0,1-TO
5087,R0X883H,P76466815,ALL IN,2024-07-25,2024-08-01,1.0,2.0,0.0,0.0,0.0,1-TO
5088,RQBT6R2,P59547916,DP,2024-07-30,2024-08-01,1.0,3.0,0.0,0.0,0.0,4-OTA
5089,R93QEWR,P76771957,LPD,2024-07-30,2024-08-01,1.0,1.0,0.0,0.0,0.0,1-TO
5090,RNQUVAY,P68454653,DP,2024-07-29,2024-08-01,1.0,2.0,1.0,0.0,1.0,1-TO
5091,R6YKR1Q,P94870513,LS,2024-07-28,2024-07-31,1.0,4.0,0.0,0.0,0.0,6-TIME SHARE
5092,RYJFYO2,P69778142,LS,2024-07-28,2024-07-30,1.0,0.0,0.0,0.0,0.0,6-TIME SHARE
5093,RNVKOKR,P01750702,ALL IN,2024-07-28,2024-07-31,1.0,1.0,1.0,0.0,0.0,2-Agences
5094,RK0I847,P76484428,ALL IN,2024-07-28,2024-07-31,1.0,2.0,1.0,0.0,1.0,2-Agences
5095,R9RH4CA,P75341240,ALL IN,2024-07-28,2024-07-31,1.0,2.0,1.0,0.0,0.0,2-Agences
5096,RF7HVTW,P21511742,ALL IN,2024-07-28,2024-08-01,1.0,5.0,0.0,0.0,0.0,2-Agences
5097,RJLX1F3,P31617051,DP,2024-07-28,2024-07-30,1.0,3.0,0.0,0.0,0.0,4-OTA
5098,RTGKCZM,P35773183,DP,2024-07-28,2024-07-30,1.0,2.0,0.0,0.0,0.0,4-OTA
5099,RKBDSUP,P27535377,DP,2024-07-28,2024-07-31,1.0,2.0,1.0,0.0,1.0,4-OTA
5100,R5SYZH5,P85541207,ALL IN,2024-07-28,2024-07-31,1.0,2.0,2.0,0.0,0.0,4-OTA
5101,RVFFZLA,P22384885,DP,2024-07-27,2024-07-31,1.0,2.0,0.0,0.0,0.0,4-OTA
5102,RC7UDMJ,P10791439,ALL IN,2024-07-27,2024-07-31,1.0,2.0,0.0,0.0,0.0,1-TO
5103,RU3H8CN,P29543565,ALL IN,2024-07-27,2024-07-30,1.0,2.0,2.0,0.0,0.0,2-Agences
5104,ROH24L8,P14463186,ALL IN,2024-07-25,2024-08-01,0.0,2.0,1.0,0.0,0.0,1-TO
5105,RTFQQ6O,P07585415,ALL IN,2024-07-25,2024-07-30,1.0,1.0,1.0,0.0,0.0,1-TO
5106,RIBJQKB,P80464477,ALL IN,2024-07-25,2024-07-28,1.0,3.0,2.0,0.0,0.0,5-Individuel
5107,R7XS78L,P53886398,ALL IN,2024-07-25,2024-07-28,1.0,3.0,1.0,0.0,0.0,5-Individuel
5108,R6FPN8N,P31942585,ALL IN,2024-07-25,2024-08-01,1.0,4.0,0.0,0.0,0.0,2-Agences
5109,RIBIRQL,P38792874,ALL IN,2024-07-25,2024-07-30,1.0,4.0,0.0,0.0,0.0,1-TO
5110,RV4WD3N,P35810344,DP,2024-07-25,2024-07-29,1.0,2.0,0.0,0.0,0.0,4-OTA
5111,RUO999P,P45874787,ALL IN,2024-07-25,2024-07-29,1.0,5.0,0.0,0.0,0.0,2-Agences
5112,RMWRXV5,P85508789,ALL IN,2024-07-25,2024-08-01,1.0,2.0,0.0,0.0,0.0,2-Agences
5113,RACXI2N,P52838277,ALL IN,2024-07-25,2024-07-28,1.0,3.0,1.0,0.0,0.0,5-Individuel
5114,R8O5B5X,P37540214,ALL IN,2024-07-25,2024-07-28,1.0,4.0,0.0,0.0,0.0,5-Individuel
5115,RKEUWM0,P14029522,ALL IN,2024-07-25,2024-07-28,1.0,2.0,0.0,0.0,0.0,5-Individuel
5116,R1OBVN0,P51705635,ALL IN,2024-07-25,2024-07-28,1.0,2.0,0.0,0.0,0.0,5-Individuel
5117,RHDGB39,P70866911,ALL IN,2024-07-25,2024-08-01,1.0,2.0,0.0,0.0,0.0,1-TO
5118,R6Y4Y2V,P96735009,ALL IN,2024-07-25,2024-08-01,1.0,2.0,0.0,0.0,0.0,1-TO
5119,R387MO7,P34603514,ALL IN,2024-07-25,2024-07-29,1.0,2.0,0.0,0.0,0.0,4-OTA
5120,RV56KGF,P19527165,DP,2024-07-25,2024-07-29,1.0,3.0,2.0,0.0,0.0,4-OTA
5121,RUWR21V,P55467620,DP,2024-07-25,2024-07-28,1.0,3.0,2.0,0.0,0.0,5-Individuel
5122,RBHW211,P42507641,ALL IN,2024-07-25,2024-07-28,1.0,3.0,2.0,0.0,0.0,5-Individuel
5123,RJI86MQ,P60651336,ALL IN,2024-07-25,2024-07-28,1.0,3.0,2.0,0.0,0.0,4-OTA
5124,RZGUQA1,P54482769,DP,2024-07-25,2024-07-28,1.0,2.0,0.0,0.0,0.0,4-OTA
5125,R638BUT,P49835220,DP,2024-07-25,2024-07-28,0.0,2.0,0.0,0.0,0.0,4-OTA
5126,RIKU4DO,P69343709,DP,2024-07-25,2024-07-28,0.0,2.0,0.0,0.0,0.0,4-OTA
5127,RQAJST7,P14300783,ALL IN,2024-07-25,2024-07-29,1.0,2.0,0.0,0.0,0.0,4-OTA
5128,RE7IY7B,P21064305,ALL IN,2024-07-25,2024-07-28,1.0,3.0,1.0,0.0,0.0,5-Individuel
5129,R0ZG5JT,P98093844,ALL IN,2024-07-25,2024-07-31,1.0,4.0,2.0,0.0,0.0,1-TO
